Sensor 0,Sensor 1,Sensor 2,Sensor 3,Time
6,0,-1,-1,0.045522213
6,0,0,-1,0.045522213
6,0,0,-1,0.002236366
9,0,0,-1,0.003268719
18,0,-1,-1,0.004230738
35,0,-1,-1,0.007222891
54,0,0,-1,0.008221149
74,0,0,-1,0.009222984
96,0,-1,-1,0.011213064
116,0,0,-1,0.013207912
135,0,0,-1,0.015201092
153,0,0,0,0.016198158
169,0,0,-1,0.018193483
182,0,0,-1,0.020187855
192,1,0,0,0.021185637
197,0,0,-1,0.023180008
196,0,0,-1,0.024178267
189,0,0,-1,0.026171684
172,0,0,-1,0.027169466
139,0,0,0,0.029164076
101,0,0,-1,0.030161381
69,0,0,-1,0.031159401
40,0,-1,0,0.032155991
15,0,0,-1,0.0341506
6,0,0,-1,0.036146164
6,0,0,-1,0.000201702
6,0,-1,-1,0.000201702
6,0,0,0,0.000201702
9,0,-1,-1,0.000201702
16,0,0,-1,0.009977579
30,0,0,0,0.009977579
47,0,-1,-1,0.009977579
64,0,0,-1,0.009977579
82,0,0,-1,0.009977579
102,0,0,-1,0.009977579
125,0,0,-1,0.009977579
148,1,0,0,0.019976377
171,0,0,0,0.019976377
192,0,0,-1,0.019976377
211,0,0,0,0.019976377
229,0,0,-1,0.019976377
242,1,0,-1,0.019976377
251,0,0,-1,0.019976377
254,0,0,-1,0.02997613
248,0,0,-1,0.02997613
228,0,-1,0,0.02997613
192,0,0,-1,0.02997613
141,0,0,-1,0.02997613
87,0,0,-1,0.02997613
37,0,0,0,0.02997613
11,1,-1,-1,0.039975882
7,0,0,0,0.039975882
6,0,0,0,0.039975882
6,0,0,-1,0.010002375
8,1,-1,-1,0.010002375
13,1,0,-1,0.010002375
21,0,0,-1,0.019783258
35,1,-1,-1,0.019783258
53,0,0,-1,0.019783258
77,0,0,-1,0.019783258
102,0,0,-1,0.029803038
127,1,0,-1,0.029803038
150,0,0,-1,0.029803038
171,0,-1,-1,0.029803038
189,0,-1,-1,0.029803038
205,0,0,-1,0.029803038
217,0,0,-1,0.039776087
224,0,-1,-1,0.039776087
226,0,0,0,0.039776087
222,0,0,-1,0.039776087
212,0,0,-1,0.039776087
195,0,0,0,0.039776087
172,0,0,-1,0.049777031
141,0,0,0,0.049777031
110,0,0,-1,0.049777031
88,0,0,-1,0.049777031
66,0,0,-1,0.049777031
37,1,-1,-1,0.049777031
17,0,-1,-1,0.059775829
6,0,0,-1,0.059775829
6,0,-1,-1,0.000837564
8,0,0,-1,0.000837564
14,0,0,-1,0.000837564
24,0,-1,-1,0.000837564
42,0,0,-1,0.000837564
64,0,0,-1,0.000837564
88,0,0,-1,0.010813713
113,0,-1,-1,0.010813713
138,0,0,0,0.010813713
158,0,0,-1,0.010813713
175,1,-1,-1,0.010813713
188,1,-1,-1,0.010813713
196,1,0,0,0.010813713
199,0,0,-1,0.020813942
197,0,0,-1,0.020813942
189,0,0,-1,0.020813942
174,1,-1,-1,0.020813942
156,1,0,-1,0.020813942
135,0,0,-1,0.020813942
109,0,-1,-1,0.020813942
79,0,0,-1,0.030815125
51,0,0,-1,0.030815125
16,0,0,0,0.030815125
7,0,-1,-1,0.030815125
6,0,0,-1,0.030815125
6,0,0,-2,0.000161648
6,0,0,-1,0.000161648
6,0,0,-1,0.000161648
9,1,-1,0,0.000161648
15,0,-1,0,0.000161648
23,0,0,-1,0.000161648
33,0,-1,-1,0.00997591
45,0,-1,-1,0.00997591
56,0,0,-1,0.00997591
67,0,-1,-1,0.00997591
78,0,-1,-1,0.00997591
89,0,-1,-1,0.00997591
